gamma,competitor_index,classification,re_phi_m,im_phi_m,im_mod_abs,full_conv2_exponent,lambda_exact_interp,abs_gap_to_exact,signed_re_gap_vs_seed,z_distance_from_seed,physically_feasible,impossible_if_physical,strict_exact_match,loose_exact_match,near_real_phase,high_re_bad_match
-0.6,34,physical_feasible_but_not_explanatory,-0.8150174359011485,0.8728394584662992,0.8728394584662995,-1.5046268109011485,-0.49039039325750927,1.0142364176436391,-1.0235979890953577,3.0774060815568722,True,False,False,False,False,False
-0.6,35,physical_feasible_but_not_explanatory,-2.854368035896668,-0.18627022356280865,0.18627022356280865,-3.5439774108966677,-0.49039039325750927,3.0535870176391584,-3.062948589090877,8.912497864625772,True,False,False,False,False,False
-0.6,36,physical_feasible_but_not_explanatory,-0.9694247277472011,-5.645354679508971,0.6378306276706152,-1.659034102747201,-0.49039039325750927,1.1686437094896918,-1.1780052809414103,3.321189246748792,True,False,False,False,False,False
-0.6,37,physical_feasible_but_not_explanatory,-1.0385633197571478,-0.7592302748468538,0.7592302748468538,-1.7281726947571476,-0.49039039325750927,1.2377823014996383,-1.2471438729513569,3.1417440311793605,True,False,False,False,False,False
-0.6,38,physical_feasible_but_not_explanatory,-1.368160338663086,-1.38377892985446,1.38377892985446,-2.057769713663086,-0.49039039325750927,1.5673793204055766,-1.5767408918572952,3.3797157453257998,True,False,False,False,False,False
-0.6,39,physical_feasible_but_not_explanatory,-4.304170692987879,-2.407323642128475,2.407323642128475,-4.9937800679878785,-0.49039039325750927,4.50338967473037,-4.512751246182088,3.9537906904779136,True,False,False,False,False,False
-0.6,40,physical_feasible_but_not_explanatory,0.00219629099566207,0.8275649297296664,0.8275649297296663,-0.6874130840043379,-0.49039039325750927,0.1970226907468286,-0.20638426219854702,4.528852717143227,True,False,False,False,False,False
-0.6,41,physical_feasible_but_not_explanatory,-4.531228153534015,2.101329972725464,2.1013299727254644,-5.220837528534015,-0.49039039325750927,4.730447135276506,-4.739808706728224,3.145575568704281,True,False,False,False,False,False
-0.6,42,physical_feasible_but_not_explanatory,-3.9507443200471144,4.120267114355374,2.162918192824212,-4.640353695047114,-0.49039039325750927,4.149963301789605,-4.1593248732413235,6.600030274989205,True,False,False,False,False,False
-0.6,43,physical_feasible_but_not_explanatory,-1.2364834379673455,-0.666823090526739,0.6668230905267389,-1.9260928129673456,-0.49039039325750927,1.4357024197098363,-1.4450639911615546,3.0390095011645495,True,False,False,False,False,False
-0.6,44,physical_feasible_but_not_explanatory,-0.9722558785767608,-2.473283209222335,2.473283209222335,-1.6618652535767606,-0.49039039325750927,1.1714748603192513,-1.1808364317709699,4.226030200744877,True,False,False,False,False,False
-0.6,45,physical_feasible_but_not_explanatory,-4.13282606519164,2.73517651371317,2.73517651371317,-4.82243544019164,-0.49039039325750927,4.332045046934131,-4.341406618385849,8.559817025540266,True,False,False,False,False,False
-0.6,46,physical_feasible_but_not_explanatory,-2.280356729409947,1.1896723282685997,1.1896723282685997,-2.969966104409947,-0.49039039325750927,2.4795757111524375,-2.488937282604156,3.858870739622922,True,False,False,False,False,False
-0.6,47,physical_feasible_but_not_explanatory,-2.8520492502987165,0.9886757113551371,0.9886757113551372,-3.5416586252987163,-0.49039039325750927,3.051268232041207,-3.0606298034929256,3.8722631806182193,True,False,False,False,False,False
-0.6,48,physical_feasible_but_not_explanatory,-3.1853597430696756,4.419716760428507,1.8634685467510792,-3.8749691180696755,-0.49039039325750927,3.384578724812166,-3.3939402962638847,3.778896462079748,True,False,False,False,False,False
-0.6,49,physical_feasible_but_not_explanatory,-4.034882637855758,-4.745715610435922,1.5374696967436643,-4.724492012855758,-0.49039039325750927,4.234101619598249,-4.243463191049967,5.628803022010701,True,False,False,False,False,False
-0.6,50,physical_feasible_but_not_explanatory,0.6353859113034344,-0.05674166918632895,0.05674166918632917,-0.05422346369656561,-0.49039039325750927,0.43616692956094366,0.42680535810922526,6.3049049243840205,True,False,False,False,False,True
-0.6,51,physical_feasible_but_not_explanatory,-3.3185143741378695,4.243668300379116,2.0395170068004704,-4.008123749137869,-0.49039039325750927,3.51773335588036,-3.5270949273320786,4.795307746608156,True,False,False,False,False,False
-0.6,52,physical_feasible_but_not_explanatory,-2.8718786305824677,3.544446190757845,2.7387391164217414,-3.5614880055824676,-0.49039039325750927,3.0710976123249583,-3.080459183776677,5.1975688761553345,True,False,False,False,False,False
-0.6,53,physical_feasible_but_not_explanatory,-0.8612889273475965,-2.021023198649864,2.021023198649864,-1.5508983023475964,-0.49039039325750927,1.060507909090087,-1.0698694805418056,4.2462633532770955,True,False,False,False,False,False
-0.6,54,physical_feasible_but_not_explanatory,-1.5588866237909509,-0.18359019680015898,0.18359019680015898,-2.248495998790951,-0.49039039325750927,1.7581056055334416,-1.76746717698516,5.353640851446857,True,False,False,False,False,False
-0.6,55,physical_feasible_but_not_explanatory,-1.5588866237909553,0.18359019680016253,0.18359019680016253,-2.2484959987909554,-0.49039039325750927,1.758105605533446,-1.7674671769851644,5.353640851446835,True,False,False,False,False,False
-0.6,56,physical_feasible_but_not_explanatory,-4.409581813510712,2.1928362629200056,2.1928362629200056,-5.099191188510712,-0.49039039325750927,4.608800795253203,-4.618162366704921,4.600523945280145,True,False,False,False,False,False
-0.6,57,physical_feasible_but_not_explanatory,-0.06813050392613063,1.907049215305611,1.9070492153056104,-0.7577398789261306,-0.49039039325750927,0.2673494856686213,-0.2767110571203397,4.207173172618781,True,False,False,False,False,False
-0.6,58,physical_feasible_but_not_explanatory,-0.6569101755944435,0.9890190080504797,0.9890190080504802,-1.3465195505944436,-0.49039039325750927,0.8561291573369343,-0.8654907287886526,3.483632645389415,True,False,False,False,False,False
-0.6,59,physical_feasible_but_not_explanatory,-1.2249908189271703,-5.745189469817059,0.5379958373625273,-1.9146001939271704,-0.49039039325750927,1.424209800669661,-1.4335713721213794,6.552356565569831,True,False,False,False,False,False
-0.6,60,algebraic_only_positive_full,2.6041603181976,12.777390602596505,0.21101998823733226,1.9145509431976002,-0.49039039325750927,2.4049413364551095,2.395579765003391,9.218806667900141,False,True,False,False,False,True
-0.6,61,physical_feasible_but_not_explanatory,-3.9203678266822535,-0.09404813153203173,0.09404813153203184,-4.609977201682254,-0.49039039325750927,4.119586808424745,-4.128948379876462,4.042713706047234,True,False,False,False,False,False
-0.6,62,physical_feasible_but_not_explanatory,-3.514504905191818,-4.137185566514611,2.1459997406649753,-4.204114280191818,-0.49039039325750927,3.7137238869343085,-3.723085458386027,3.9608329790845556,True,False,False,False,False,False
-0.6,63,physical_feasible_but_not_explanatory,-0.815017435901152,-0.8728394584662987,0.8728394584662986,-1.504626810901152,-0.49039039325750927,1.0142364176436427,-1.0235979890953613,3.0774060815569095,True,False,False,False,False,False
-0.6,64,physical_feasible_but_not_explanatory,-2.1710930104012713,6.196407095224726,0.08677821195486146,-2.860702385401271,-0.49039039325750927,2.370311992143762,-2.3796735635954804,4.353112374677414,True,False,False,False,False,False
-0.6,65,physical_feasible_but_not_explanatory,-3.65218799777721,0.1905199500378294,0.1905199500378294,-4.34179737277721,-0.49039039325750927,3.8514069795197003,-3.860768550971419,2.7600491165807832,True,False,False,False,False,False
-0.6,66,physical_feasible_but_not_explanatory,-1.2784650315327069,17.362379091025417,1.4871768305133415,-1.9680744065327067,-0.49039039325750927,1.4776840132751974,-1.487045584726916,58.42850523133398,True,False,False,False,False,False
-0.6,67,physical_feasible_but_not_explanatory,-0.9694247277472003,5.6453546795089675,0.6378306276706187,-1.6590341027472002,-0.49039039325750927,1.1686437094896909,-1.1780052809414094,3.3211892467488453,True,False,False,False,False,False
-0.6,68,physical_feasible_but_not_explanatory,-0.973247293231895,-0.2728786354024553,0.2728786354024555,-1.6628566682318948,-0.49039039325750927,1.1724662749743855,-1.181827846426104,2.9447262831746293,True,False,False,False,False,False
-0.6,69,physical_feasible_but_not_explanatory,-1.209766359458397,1.108577866151477,1.1085778661514771,-1.8993757344583968,-0.49039039325750927,1.4089853412008875,-1.418346912652606,3.2770575985880717,True,False,False,False,False,False
-0.6,70,algebraic_only_positive_full,2.73860248583748,-5.034583610489598,1.2486016966899882,2.04899311083748,-0.49039039325750927,2.5393835040949893,2.5300219326432707,7.80172575528192,False,True,False,False,False,True
-0.6,71,physical_feasible_but_not_explanatory,-3.5633609754837106,1.5281304131633078,1.528130413163308,-4.252970350483711,-0.49039039325750927,3.7625799572262015,-3.7719415286779197,3.457567339931578,True,False,False,False,False,False
-0.6,72,physical_feasible_but_not_explanatory,-4.471485069272236,-3.731765558078564,2.551419749101022,-5.161094444272236,-0.49039039325750927,4.670704051014727,-4.680065622466445,3.240676322448809,True,False,False,False,False,False
-0.6,73,physical_feasible_but_not_explanatory,-2.8543680358966723,0.18627022356280687,0.18627022356280687,-3.543977410896672,-0.49039039325750927,3.053587017639163,-3.0629485890908814,8.912497864625783,True,False,False,False,False,False
-0.6,74,physical_feasible_but_not_explanatory,-2.422285542455917,1.34923620845054,1.3492362084505398,-3.111894917455917,-0.49039039325750927,2.6215045241984076,-2.630866095650126,5.183068763688939,True,False,False,False,False,False
-0.6,75,physical_feasible_but_not_explanatory,-4.507173773298023,3.1415926535897927,3.141592653589793,-5.196783148298023,-0.49039039325750927,4.706392755040514,-4.715754326492232,2.6842940512527913,True,False,False,False,False,False
-0.6,76,algebraic_only_positive_full,2.7838425522428443,5.882350926687091,0.4008343804924941,2.0942331772428444,-0.49039039325750927,2.5846235705003537,2.575261999048635,8.43255771595536,False,True,False,False,False,True
-0.6,77,physical_feasible_but_not_explanatory,-1.564893869809491,0.7083056384417614,0.7083056384417614,-2.254503244809491,-0.49039039325750927,1.7641128515519817,-1.7734744230037,3.7445362955430346,True,False,False,False,False,False
-0.6,78,physical_feasible_but_not_explanatory,-0.039628033111502536,-0.6030935837485345,0.6030935837485343,-0.7292374081115025,-0.49039039325750927,0.23884701485399323,-0.24820858630571163,3.257756256916109,True,False,False,False,False,False
-0.6,79,physical_feasible_but_not_explanatory,-4.480408251417138,2.017030167336812,2.017030167336812,-5.170017626417138,-0.49039039325750927,4.679627233159629,-4.6889888046113475,4.024757192604387,True,False,False,False,False,False
-0.6,80,physical_feasible_but_not_explanatory,-4.195647067649437,0.10894074280366972,0.10894074280366972,-4.885256442649437,-0.49039039325750927,4.394866049391928,-4.404227620843646,5.518484113696798,True,False,False,False,False,False
-0.6,81,physical_feasible_but_not_explanatory,-5.720422738885535,3.7739495732557233,2.5092357339238625,-6.410032113885535,-0.49039039325750927,5.919641720628026,-5.929003292079744,4.453449695209001,True,False,False,False,False,False
-0.6,82,physical_feasible_but_not_explanatory,-4.034882637855758,4.745715610435919,1.537469696743667,-4.724492012855758,-0.49039039325750927,4.234101619598249,-4.243463191049967,5.628803022010654,True,False,False,False,False,False
-0.6,83,physical_feasible_but_not_explanatory,-4.675953174013291,2.1623922101053137,2.1623922101053132,-5.3655625490132905,-0.49039039325750927,4.875172155755782,-4.8845337272075,4.339913765799914,True,False,False,False,False,False
-0.6,84,physical_feasible_but_not_explanatory,-2.2820799260856672,-5.8735139390366635,0.4096713681429227,-2.971689301085667,-0.49039039325750927,2.4812989078281578,-2.4906604792798763,4.041197340395629,True,False,False,False,False,False
-0.6,85,physical_feasible_but_not_explanatory,0.1262743727616745,0.7432774334753884,0.7432774334753884,-0.5633350022383254,-0.49039039325750927,0.07294460898081617,-0.0823061804325346,4.99589274951048,True,False,False,False,False,False
-0.6,86,physical_feasible_but_not_explanatory,-1.8252342789529494,-0.7768436466510715,0.7768436466510718,-2.5148436539529495,-0.49039039325750927,2.02445326069544,-2.0338148321471587,7.637243308162162,True,False,False,False,False,False
-0.6,87,physical_feasible_but_not_explanatory,-0.635133122121293,-1.238005922406362,1.238005922406362,-1.324742497121293,-0.49039039325750927,0.8343521038637838,-0.8437136753155021,4.861047339642783,True,False,False,False,False,False
-0.6,88,physical_feasible_but_not_explanatory,-2.85204925029872,-0.9886757113551405,0.9886757113551408,-3.54165862529872,-0.49039039325750927,3.0512682320412106,-3.060629803492929,3.872263180618156,True,False,False,False,False,False
-0.6,89,algebraic_only_positive_full,2.9508364682631227,6.010193265861978,0.27299204131760746,2.261227093263123,-0.49039039325750927,2.751617486520632,2.7422559150689136,9.072335994566343,False,True,False,False,False,True
-0.6,90,physical_feasible_but_not_explanatory,-3.1853597430696703,-4.419716760428501,1.8634685467510854,-3.87496911806967,-0.49039039325750927,3.384578724812161,-3.3939402962638794,3.7788964620797514,True,False,False,False,False,False
-0.6,91,algebraic_only_positive_full,0.8751885630180674,-6.045002186934976,0.23818312024461008,0.1855791880180674,-0.49039039325750927,0.6759695812755766,0.6666080098238583,5.286068583534446,False,True,False,False,False,True
-0.6,92,physical_feasible_but_not_explanatory,-4.531228153534014,-2.1013299727254613,2.1013299727254613,-5.220837528534014,-0.49039039325750927,4.730447135276505,-4.7398087067282235,3.1455755687042304,True,False,False,False,False,False
-0.6,93,physical_feasible_but_not_explanatory,-2.0685847824304133,-1.476487445036772,1.476487445036772,-2.758194157430413,-0.49039039325750927,2.267803764172904,-2.2771653356246224,3.420212285628212,True,False,False,False,False,False
-0.6,94,strict_exact_match_phase_unresolved,0.21785646998270458,-0.7403595472619238,0.7403595472619235,-0.4717529050172954,-0.49039039325750927,0.018637488240213884,0.009275916788495486,2.970214944830339,True,False,True,True,False,False
-0.6,95,physical_feasible_but_not_explanatory,-6.973326368147472,-0.07934766229596285,0.0793476622959628,-7.662935743147472,-0.49039039325750927,7.172545349889963,-7.181906921341681,7.602442846659763,True,False,False,False,False,False
-0.6,96,physical_feasible_but_not_explanatory,-3.5633609754837146,-1.5281304131633084,1.5281304131633084,-4.252970350483714,-0.49039039325750927,3.762579957226205,-3.7719415286779236,3.457567339931483,True,False,False,False,False,False
-0.6,97,physical_feasible_but_not_explanatory,-2.7913812175945125,-5.442449667414486,0.8407356397651,-3.4809905925945124,-0.49039039325750927,2.990600199337003,-2.9999617707887216,5.558641605967935,True,False,False,False,False,False
-0.6,98,physical_feasible_but_not_explanatory,-6.443576755629094,-2.4745138372321644,2.4745138372321644,-7.133186130629094,-0.49039039325750927,6.642795737371585,-6.652157308823303,7.584411655881827,True,False,False,False,False,False
-0.6,99,physical_feasible_but_not_explanatory,-1.8844033930554391,-0.8790249062528432,0.8790249062528432,-2.574012768055439,-0.49039039325750927,2.0836223747979297,-2.0929839462496482,3.508378518011903,True,False,False,False,False,False
-0.6,100,strict_exact_match_phase_unresolved,0.21785646998270503,0.7403595472619227,0.7403595472619227,-0.47175290501729494,-0.49039039325750927,0.018637488240214328,0.00927591678849593,2.970214944830327,True,False,True,True,False,False
-0.6,101,physical_feasible_but_not_explanatory,-0.18434815620299716,-1.3261931910380615,1.3261931910380615,-0.8739575312029971,-0.49039039325750927,0.38356713794548786,-0.39292870939720626,2.762852291027135,True,False,False,False,False,False
-0.6,102,physical_feasible_but_not_explanatory,-4.066922966151432,0.8510464955500988,0.8510464955500989,-4.7565323411514315,-0.49039039325750927,4.266141947893923,-4.275503519345641,7.764019760583545,True,False,False,False,False,False
